datetime,city,state,country,shape,duration (seconds),comments,latitude,longitude
2/17/2014,dallas,tx,us,triangle,180,Triangle UFO in Dallas.,32.7833333,-96.8
2/17/2014,hopewell,va,us,triangle,600,UFO above my home.,37.3041667,-77.2875
2/17/2014,pembroke,ma,us,circle,90,Aircraft with 10-15 yellow orange lights on it all evenly spaced apart went across the sky.,42.0713889,-70.8097222
2/18/2014,fairmont,wv,us,light,300,Three smooth gliding amber lights;no blinkers&#44two kept same distance apart moving WSW to ESE as moon stayed still while one followed.,39.485,-80.1427778
2/18/2014,danville,ca,us,,15,Bright hazy bluish green flashes of light in the northern part of the sky.,37.8216667,-121.9988889
2/18/2014,lihue,hi,us,diamond,1200,Orb with lights.,21.9811111,-159.3711111
2/18/2014,toney,al,us,disk,1500,((HOAX??))  I was a ufo house size ship that was on the tree line in my neighborhood when it was flashing this beam of light.,34.8980556,-86.7336111
2/18/2014,toney,al,us,oval,1500,UFO sighting in hazel green Toney Alabama.,34.8980556,-86.7336111
2/18/2014,tampa,fl,us,circle,180,On Tuesday 2/18/2014 on or about 9:46 am while standing on my front porch me and my nephew were observing this  commercial southwest ai,27.9472222,-82.4586111
2/18/2014,cape canaveral,fl,us,cylinder,600,Silver cylinder over Cape Canaveral Fl.,28.4055556,-80.605
2/18/2014,warr acres,ok,us,cone,20,White UFO in nw Oklahoma City.,35.5225,-97.6186111
2/18/2014,houston,tx,us,disk,480,Silver disc on the right of me and then golden disc on the left of me.,29.7630556,-95.3630556
2/18/2014,torquay (uk/england),,gb,other,600,Star Shape White light no trails no colours no sound Smaller dimmer white giving chase.,50.45,-3.5
2/18/2014,chicago,il,us,cigar,120,On 18 February 2014 at 6:55 p.m  my adult daughter and I were taking out the garbage.  We stepped into the alley emptied the cans a,41.85,-87.65
2/18/2014,tucson,az,us,light,30,REPORT FROM ATP PILOT:  3 orange orbs size distance altitude unknown WSW of Picture Rocks visible 30 secs then blinked out.,32.2216667,-110.9258333
2/18/2014,richmond,in,us,fireball,120,Red fireball object seen over east central Indiana.,39.8288889,-84.8902778
2/18/2014,wentzville,mo,us,triangle,15,Dark gray boomerang craft no lights gliding across Wentzville MO sky.,38.8113889,-90.8527778
2/18/2014,mardela springs,md,us,light,10,One star-like light turned sharp and sped up three-fold straight down towards horizon.,38.4597222,-75.7594444
2/18/2014,lame deer,mt,us,unknown,600,Orange lights slowly from south to north.,45.6230556,-106.6661111
2/18/2014,fallbrook,ca,us,circle,240,Orange orb with some intelligence.,33.3763889,-117.2502778
2/19/2014,palm city,fl,us,fireball,120,More than 1 sighting this week.,27.1675,-80.2663889
2/19/2014,albuquerque,nm,us,unknown,180,My mom who was up late last night and described an illumination very bright light from the sky which lit up her neighborhood.,35.0844444,-106.6505556
2/19/2014,anchorage,ak,us,flash,60,Red Flashing UFO Hovering and slowly moving right to left.,61.2180556,-149.9002778
2/19/2014,mukwonago,wi,us,diamond,300,Brilliant bright diamond shaped light just sitting in the souther sky.,42.8666667,-88.3333333
2/19/2014,boise,id,us,circle,2.5,Bright Balls moving quickly across Treasure Valley sky disappearing behind the foothills.,43.6136111,-116.2025
2/19/2014,augusta,ga,us,cross,900,((HOAX??))  Quad-chopper sighting perfect straight path for aprox 6-8 miles.,33.4708333,-81.975
2/19/2014,columbia,sc,us,changing,45,Round changing shape UFO with multiple fins spotted flying over Columbia South Carolina near forest acres.,34.0005556,-81.035
2/19/2014,moneta,va,us,formation,600,((NUFORC Note:  Source of report provides no information about the sighting.  Chooses to remain totally anonymous.  PD)),37.1811111,-79.6175
2/19/2014,huntingtown,md,us,light,240,Light in the sky changing color too fast and maneuverable for air craft.,38.6158333,-76.6133333
2/19/2014,raleigh,nc,us,flash,45,Bright light flash and satellite like movements in night sky over NW Raleigh North Carolina on the evening of February 19 2014.,35.7719444,-78.6388889
2/19/2014,monterey bay,ca,,fireball,120,Orange fire ball spotted over the Monterey Bay along with another craft of orange color.,36.878192,-121.947311
2/19/2014,tucson,az,us,light,3,Two red blinking lights for a few seconds.,32.2216667,-110.9258333
2/19/2014,maricopa,az,us,light,2700,Orange lights (possibly flares).,33.0580556,-112.0469444
2/19/2014,moncks corner,sc,us,sphere,20,Bright red-orange sphere seen by homeowner from back yard.  ((NUFORC Note:  Missile launch??  PD)),33.1958333,-80.0133333
2/19/2014,bakersfield,ca,us,triangle,420,Strange low flying object in nights sky.,35.3733333,-119.0177778
2/19/2014,houston,tx,us,unknown,600,Yellow &amp; blinking green; then solid green and red. Hovered; fast vertical &amp; horizontal up and downs turns and arches complex maneuvers,29.7630556,-95.3630556
2/20/2014,maricopa,az,us,light,2,Bright green/blue ball traveling either west or straight down.,33.0580556,-112.0469444
2/20/2014,savannah,ga,us,oval,5,I enjoy stargazing and have never seen anything remotely like this before.,32.0833333,-81.1
2/20/2014,wilmington,de,us,chevron,15,Chevron shaped object with string of lights hovering for about ten seconds. Object then very slowly moved away and out of sight.,39.7458333,-75.5469444
2/20/2014,riverbank,ca,us,light,45,Bright white lights that travel very smoothly across the skies and disappear slowly.  ((NUFORC Note:  Satellites??  PD)),37.7361111,-120.9344444
2/20/2014,orlando,fl,us,circle,300,I WATCHED THIS CIRCLE OBJECT MOVE FROM ONE SIDE OF THE SKY SLOWLY TO THE OTHER END. AND JUST STOPPED AND HOVERED THERE FOR 5 MINS BEFO,28.5380556,-81.3794444
2/20/2014,fountain,co,us,circle,30,Dark circular object surrounded by fiery reddish color.,38.6822222,-104.7002778
2/20/2014,broomall,pa,us,sphere,1200,A Dozen Orange Fireballs.,39.9813889,-75.3569444
2/20/2014,vero beach,fl,us,fireball,240,A large orange object emitting a metallic sparkling contrai totally unique and different than any object previously experienced.,27.6383333,-80.3975
2/20/2014,queretaro (mexico),,,oval,300,Very smooth arched flight path.,20.588793,-100.389888
2/20/2014,asheville,nc,us,cross,300,Very low hovering T-shape light pattern could not see the body of the craft or hear a noise.,35.6008333,-82.5541667
2/20/2014,gila bend,az,us,circle,2700,5 orange lights in southern sky by Gila Bend Arizona.,32.9477778,-112.7161111
2/20/2014,orlando,fl,us,circle,240,Big bright orange mothership and two smaller crafts.,28.5380556,-81.3794444
2/20/2014,tehama,ca,us,chevron,10,Saw bright white stringy chevron shape heading southerly slowly then it disappeared.,40.0272222,-122.1222222
2/20/2014,saint cloud,fl,us,sphere,180,I was smoking a cigarette in my car and when I finished I began to go inside.  On my way to the door I noticed a very bright red light.,28.2486111,-81.2813889
2/20/2014,porterville,ca,us,disk,900,Bright orange lights turn into slow moving saucer shaped object in the night sky.,36.0652778,-119.0158333
2/20/2014,venice,ca,us,circle,240,Fiery orange-red orbs traveling at steady pace along a horizonal plane then fading away.,33.9908333,-118.4591667
2/20/2014,las vegas,nv,us,other,3600,Bright flashing prism light in the north west sky over las vegas,36.175,-115.1363889
2/21/2014,anchorage,ak,us,oval,4,Luminescent oval shaped craft flies over Kincaid Park.,61.2180556,-149.9002778
2/21/2014,scottsville,va,us,diamond,7200,It&#39s still going on S in the sky stationary flashing blue yellow the red at times staying solid red or blue seems to get bigger.,37.7986111,-78.4958333
2/21/2014,daytona beach,fl,us,fireball,240,Fireball Object is recorded on the Daytona Beach Live Cam.  It went into the ocean.,29.2105556,-81.0230556
2/21/2014,stockbridge,ga,us,circle,1200,Star-like object hovering in place for 20 minutes in daytime sky; seen by one witness in Stockbridge GA.,33.5441667,-84.2338889
2/21/2014,grand rivers,,,sphere,300,Six orbs sighted in broad daylight near Grand Rivers.,37.003111,-88.234475
2/21/2014,arlington,va,us,cigar,1,http://youtu.be/3mgEZ4nD_Ww.,38.8902778,-77.0844444
2/21/2014,shelby,nc,us,other,1200,Strange cloud trail in the sky.,35.2922222,-81.5358333
2/21/2014,lansdale,pa,us,light,5,Two bright lights connected low in altitude with rapid varied movements.,40.2413889,-75.2841667
2/21/2014,fresno,ca,us,sphere,600,Husband and I saw up to 8 spherical orange-ish high floating/flying objects go over our house at 6:30 PM (darkened sky).,36.7477778,-119.7713889
2/21/2014,la porte,in,,circle,30,2 bright star like objects near Canis Major.,41.611143,-86.722719
2/21/2014,bend,or,us,triangle,900,Triangular shaped object with moving lights moving in side to side motion before disappearing.,44.0583333,-121.3141667
2/21/2014,sun city west,az,us,fireball,900,Orange fireball moving across sky before blowing up and falling to earth.,33.6619444,-112.3405556
2/21/2014,monrovia,ca,us,unknown,600,They looked like stars that were in a straight line and the moved from the west to this east. They followed each other in a line.,34.1480556,-117.9980556
2/21/2014,winter park (orlando),fl,us,sphere,2400,Winter Park Fl 11 Red orbs seen in southern sky starting around 7:30pm for 40 mins.,28.5997222,-81.3394444
2/21/2014,newark (i-95; near pa border),de,us,circle,15,Slow moving orange and red circle like a large upside down gas stove range.,39.6836111,-75.75
2/21/2014,winter park,fl,us,light,2400,Irregularly pulsing red lights shooting across the sky coming to a complete stop then ascending upwards into the atmosphere.,28.5997222,-81.3394444
2/21/2014,monroe,oh,us,light,900,Multiple lights seen Over Monroe Ohio.,39.4402778,-84.3622222
2/21/2014,eastvale,ca,,fireball,180,Single Red Fireball.,33.963056,-117.563889
2/21/2014,kennett square,pa,us,diamond,120,Low flying no sound no blinking diamond shaped lights/craft in Kennett Square PA flying southeast.,39.8466667,-75.7119444
2/21/2014,castle rock,co,us,light,20,Star-like flaming sphere appeared brightly then shortly later dispersed.,39.3722222,-104.8555556
2/21/2014,orlando,fl,us,oval,20,Load booms like thunder but sound like they are coming from underground.,28.5380556,-81.3794444
2/21/2014,piqua,oh,us,light,60,Two lights were moving at high speeds in unusual formations.,40.1447222,-84.2425
2/21/2014,thousand oaks,ca,us,formation,120,UFO sighting over Thousand Oaks California.,34.1705556,-118.8366667
2/21/2014,avon,ct,us,sphere,240,2 orange spheres on two consecutive nights.,41.8097222,-72.8311111
2/21/2014,raleigh,nc,us,triangle,600,3 crafts flying in a very symmetrical triangle formation.  They continued to fly across the sky in that way always in a triangle.,35.7719444,-78.6388889
2/21/2014,new orleans,la,us,triangle,5,Very clear night.  On back porch looking at stars which is rare for New Orleans.,29.9544444,-90.075
2/21/2014,glenwood,ny,us,formation,60,We saw like 6 green orbs weightlessly float to the ground and vanish.,42.6191667,-78.6580556
2/21/2014,palmer,ak,us,light,300,Orange/Amber lights over the Hatcher Pass area.,61.5997222,-149.1127778
2/21/2014,stoney beach,md,,chevron,300,Three objects over the water with flashing lights.,39.172074,-76.522042
2/21/2014,oakland,ca,us,unknown,120,Orange lights ORB silent and odd movement with VIDEO.,37.8044444,-122.2697222
2/22/2014,hopewell junction,ny,us,circle,60,Driving on the Taconic Parkway north toward Poughkeepsie a flying circle craft with 5 white lights on the bottom of it.,41.5838889,-73.8091667
2/22/2014,scranton,pa,us,unknown,1500,I dont know what it was and i went inside right away.,41.4088889,-75.6627778
2/22/2014,lafayette,in,us,circle,2,Maybe a drone small dark object moving in random directions also staying still.,40.4166667,-86.8752778
2/22/2014,ada,ok,us,other,7200,UFO on pond dam.,34.7744444,-96.6780556
2/22/2014,southampton,ma,us,unknown,7200,Cross of lights with streams at ends covering the center of my binocular&#39s field of vision.  Apparently stationary--moved with stars.,42.2291667,-72.7305556
2/22/2014,savannah,mo,us,other,5,Three lights (think part of another bigger object) zoomed across sky.,39.9416667,-94.83
2/22/2014,washington d.c.,dc,,formation,20,8 orbs of light flew  directly over head in a formation before a synchronized deformation and dissapearance. Lone orb 5 min later.,38.907231,-77.036464
2/22/2014,fresno,ca,us,unknown,10,UFO observed had no sound or detail to it and floated across the sky.,36.7477778,-119.7713889
2/22/2014,sacramento (east),ca,us,light,720,Eight lights in the sky flashing moving and disappearing within twenty minutes.,38.5816667,-121.4933333
2/22/2014,collierville,tn,us,circle,300,REPORT FROM RETIRED ATP PILOT:  Eight to ten orange sphere objects seen in Memphis evening sky three observers.,35.0419444,-89.6644444
2/22/2014,virginia beach,va,us,circle,2,One bright traveling light splits into two in Virginia Beach sky.,36.8527778,-75.9783333
2/22/2014,dothan,al,us,fireball,120,Hovering fireball in Dothan AL.,31.2230556,-85.3905556
2/22/2014,shediac cape (canada),nb,,disk,120,Flying saucer with green blue and red lights flying over Shediac NB.,46.250221,-64.569158
2/22/2014,stockton,ca,us,circle,300,Red Lights In the sky.,37.9577778,-121.2897222
2/22/2014,stockton,ca,us,light,180,Saw them before in Florida.,37.9577778,-121.2897222
2/22/2014,williston,vt,us,fireball,180,Several bright glowing orange-yellow orbs low in the sky. Geometric formation (diamond triangle),44.4375,-73.0686111
2/22/2014,chico,ca,us,light,15,Light moving across sky and then dissipates and disapears within 15-20 seconds.,39.7286111,-121.8363889
2/22/2014,las vegas,nv,us,light,60,Ufo in Vegas with video.,36.175,-115.1363889
2/22/2014,boca raton,fl,us,oval,600,Nine orange oval objects flying above Boca Raton.,26.3583333,-80.0833333
2/22/2014,thurmond,wv,us,formation,120,Approximately 7:15 pm we looked into the sky and seen a formation of 4 red lights in a triangular shape but not a perfect triangle.,37.9613889,-81.0825
2/22/2014,manchester,nh,us,sphere,300,Very big and bright craft over the Merrimack.,42.9955556,-71.4552778
2/22/2014,jeffersonville,vt,us,sphere,120,Bright orange lights appeared over mountains no sound disappeared and quickly as they appeared.,44.6438889,-72.8297222
2/22/2014,philadelphia,pa,us,fireball,900,Multiple bright orange objects over Philadelphia.,39.9522222,-75.1641667
2/22/2014,burke,vt,,cone,120,While grooming ski trails at Burke mountain in east Burke Vt.  I was facing in my groomer NE and noticed a group of 10 lights.,44.615556,-71.954167
2/22/2014,charlottesville,va,us,light,45,Red ball of light became a halo as it moved up into the sky flew erratically then straightened out.,38.0291667,-78.4769444
2/22/2014,beaverton,or,us,light,240,4 vertical aligned red lights in south/southwest sky.,45.4872222,-122.8025
2/22/2014,wilton,me,us,triangle,300,Flying in Wilton hovered in the sky had red blue green lights.  Moved like nothing ever seen before hovered then moved side to side.,44.5927778,-70.2286111
2/22/2014,harpers ferry,wv,us,unknown,4,Object viewed with telescope moving a high rate of speed outside our solar system.,39.3252778,-77.7391667
2/22/2014,minnetonka,mn,us,light,7,Bright light moving rapidly across night sky leaving a trail but slower than a meteor and it didn&#39t burn out.,44.9133333,-93.5030556
2/22/2014,fond du lac,wi,us,cigar,8,I saw a luminous silver colored cigar shaped object travelling west to E.  It was N of my position in central Fond du Lac.,43.7730556,-88.4469444
2/22/2014,tunkhannock,pa,us,triangle,45,My husband saw two lights in the sky relatively close to the terrain.  We stopped at the main stoplight in town.,41.5386111,-75.9469444
2/22/2014,newport beach,ca,us,circle,1200,On Sat Feb 22 at 11pm I was on my deck smoking a cigarette when I saw 3 round objects with yellow lights coming up from the south.,33.6188889,-117.9280556
2/22/2014,new york city (bronx),ny,us,light,15,5 lights in the sky Bronx nyc.  Flying together size of the stars.  Bright like the stars. 2/22/2014.,40.7141667,-74.0063889
2/22/2014,quakertown,pa,us,circle,12,Red pulsing object traveling at high speed execute a 90 degree turn.,40.4416667,-75.3419444
2/23/2014,san diego,ca,us,other,60,Daytime sighting of a &quot;Chariot&quot; shaped object over San Diego CA.,32.7152778,-117.1563889
2/23/2014,winter park,fl,us,unknown,4,At around 7 AM this morning I woke up hearing my wife making a bottle for our baby. At the same time I heard a loud humming to the p,28.5997222,-81.3394444
2/23/2014,parker,co,us,sphere,1,Driving down the road (heading north at 39.564284 - -104.803112) I saw a white and dark teal colored light flying above me.,39.5186111,-104.7608333
2/23/2014,west deptford,nj,,oval,240,Flaming object crossing the night sky in South Jersey.,39.819722,-75.122778
2/23/2014,brandon,fl,us,light,240,8 amber colored spheres seen in the sky traveling in formation then disappearing.,27.9375,-82.2861111
2/23/2014,olean,ny,us,triangle,120,Wispy clouds then triangle shaped craft.,42.0775,-78.43
2/23/2014,anchorage,ak,us,light,600,2 Unidentified Orange Lights above Anchorage.,61.2180556,-149.9002778
2/23/2014,victorville,ca,us,light,45,Red light traveling slowly across sky.,34.5361111,-117.2902778
2/23/2014,ketchum,id,us,light,3,Large bright white object in sky.,43.6808333,-114.3627778
2/23/2014,loganville,ga,us,triangle,180,Triangular shaped object with 3 bright rectangle lights and one red flashing light.,33.8388889,-83.9008333
2/23/2014,williston,vt,us,fireball,2,Large orange fireball exceptional speed and low altitude; observed by at least two people.  AWESOME&#33,44.4375,-73.0686111
2/23/2014,ballston spa,ny,us,fireball,60,Green fireball fell from sky close to home. No noise heard. No impact felt.,43.0008333,-73.8494444
2/23/2014,fritch,tx,us,light,300,I was on the front porch looking at the sky as I do and to the E about 40 deg. off the east horizon I saw a white light moving.,35.6397222,-101.6027778
2/23/2014,indianapolis,in,us,unknown,420,Two objects one stationary one sweeping the other.,39.7683333,-86.1580556
2/23/2014,latham,ny,us,circle,3,Blue/green circular light falling extremely fast straight down from the sky with an orange white light trailing behind it.,42.7469444,-73.7594444
2/23/2014,levittown,ny,us,fireball,2,((HOAX??))  This was one of the most wonderful light fire glowing flame experience.,40.7258333,-73.5147222
2/23/2014,albuquerque,nm,us,light,30,I saw a bright orange oval shape that moved slightly and disappeared with no flash nor sound.,35.0844444,-106.6505556
2/23/2014,kilmarnock,va,us,triangle,3,Large silent high-flying speedy aircraft with triangle light alignment frightens skeptic.,37.7102778,-76.38
2/23/2014,temple city,ca,us,diamond,300,Ten diamond shape objects floating in the sky.,34.1072222,-118.0569444
2/23/2014,antelope,ca,us,circle,240,Orange/golden orb floats above Antelope/North Highlands CA before dissappearing as small plane approached.,38.7083333,-121.3288889
2/23/2014,balboa island,ca,us,circle,1680,Three round lights came over ocean then disappeared.  This happened every minute for 28 minutes then they were gone.,33.5944444,-117.8908333
2/23/2014,cape girardeau,mo,us,unknown,120,2 Perfect White Circles hovering extremely low with no noise.,37.3058333,-89.5180556
2/23/2014,los angeles,ca,us,circle,3600,Circular craft that hovered for 1 hour near downtown Los Angeles February 23 2014 @ apx 23:00  and video taped.,34.0522222,-118.2427778
2/24/2014,orlando,fl,us,triangle,900,Triangular shaped aircraft followed by helicopter above 535.,28.5380556,-81.3794444
2/24/2014,palm city,fl,us,circle,180,Bright orange light rotating in sky but no sound of an aircraft.,27.1675,-80.2663889
2/24/2014,browns summit,nc,us,light,600,Yellow-white light ball of light sitting above tree tops moving slowly and fading in and out.,36.2125,-79.7138889
2/24/2014,briceville,tn,us,other,120,Small stealth craft appeared to go down three miles East of Pilot Mountain.,36.1783333,-84.1852778
2/24/2014,sacramento,ca,us,circle,30,Very high in a perfectly clear blue sky appeared to be round lights 2 round or disc shaped moving in and out of view then vanishing.,38.5816667,-121.4933333
2/24/2014,salem,nh,us,triangle,90,Clearly a triangular craft with a white light on each corner and slowly blinking red light in the center,42.7883333,-71.2013889
2/24/2014,blythe,ca,us,triangle,300,3 lights flying in triangle formation traveling east.,33.6102778,-114.5955556
2/24/2014,fresno,ca,us,unknown,300,Large flying object in the dark sky appeared to be dark and had 4 or 5 red flashing lights.,36.7477778,-119.7713889
2/24/2014,east tawas,mi,us,unknown,180,New type of aircraft?,44.2794444,-83.4902778
2/24/2014,san jose,ca,us,light,30,((HOAX??))  Bright white light flew south and dimmed until it disappeared.,37.3394444,-121.8938889
2/24/2014,west chester (near),pa,us,light,1800,((HOAX??))  Three lights in the sky over route 202 near West Chester PA.,39.8494444,-75.3561111
2/24/2014,belcamp,md,us,changing,60,Was taking out trash and a white light which looked like a plane just went across the sky then I saw a little red.,39.4688889,-76.2336111
2/24/2014,philadelphia,pa,us,fireball,30,Fireball in Philadelphia.,39.9522222,-75.1641667
2/24/2014,philadelphia,pa,us,circle,25,2 of us saw a white ball of light traveling at a great deal of speed crossing I-95 near Philadelphia airport. After it passed little fl,39.9522222,-75.1641667
2/24/2014,smithsburg,md,us,other,5,((HOAX??))  Self-luminous object fell government cars in pursuit.,39.6547222,-77.5730556
2/25/2014,ft. wayne,in,us,light,15,((HOAX??))  Orange beams in the sky; a &quot;V&quot; shaped lighting bolt struck it; I-65 S N of Ft. Wayne and north of Indianapolis.,41.1305556,-85.1288889
2/25/2014,casper,wy,us,circle,1800,The fastest most nimble flying whatever I have ever seen.,42.8666667,-106.3125
2/25/2014,evansville,in,us,,1800,Loud low humming noise. Gradually getting louder then softer then louder again then softer and so on.  Hum heard equally indoors.,37.9747222,-87.5558333
2/25/2014,mokena/matteson,il,,light,20,Five bright lights not in formation seemed to be flying quickly that disappeared within 20 seconds.,41.503924,-87.713102
2/25/2014,evanston,wy,us,light,600,8 ORANGE orbs seen flying in single file formation about 750ft up.,41.2683333,-110.9625
2/25/2014,breckenridge,tx,us,oval,900,Bright orange glow in the SW sky near Fort Worth TX.,32.7555556,-98.9019444
2/25/2014,kailua kona,hi,,cylinder,7200,Looks like a multi-colored bright colored flickering orb about 1&#44000&#39 high S of Kailua Kona.  ((NUFORC Note:  Sirius confirmed.  PD)),19.639994,-155.996926
2/25/2014,firebaugh (near),ca,us,formation,120,Formation or cluster of five lights catapulting and zooming dramatically near the I-5 freeway at night.,36.8588889,-120.455
2/25/2014,perth (port kennedy) (australia),,au,light,300,Bright fast moving lights in sand dunes / bush land of Port Kennedy Western Australia.,-31.95224,115.861397
2/25/2014,phoenix,az,us,fireball,50,Red glow over Deer Valley AZ.,33.4483333,-112.0733333
2/25/2014,frederick,md,us,light,600,&quot;Star&quot; appeared to split into two.,39.4141667,-77.4108333
2/26/2014,milpitas,ca,us,unknown,4,I seen something moving through the clouds then split the cloud in half as it wrap around through it in a super fast motion.,37.4283333,-121.9055556
2/26/2014,taunton,ma,us,oval,180,Oval disk with three yellow lights on bottom red and green light on either side producing a low drone flew a few hundred feet above.,41.9,-71.0902778
2/26/2014,liberty county (rural area in),mt,,fireball,1200,One very big very bright white-blue ball of light in sky&#8230;  ((NUFORC Note:  We suspect a possible sighting of Venus.  PD)),48.130106,-121.671235
2/26/2014,seattle,wa,us,triangle,300,((NUFORC Note:  Witness provides no information.  Photos are of a &quot;sun dog&#44&quot; not a UFO.  PD)),47.6063889,-122.3308333
2/26/2014,cuiaba (brazil),,,,41,http://www.youtube.com/watch?v=7LcHGSG-0fc  v&iacute;deo in youtube &oacute;vni sobre o ceu de cuiaba  esfera brilhante.,-15.601411,-56.097892
2/26/2014,macclesfield (cheshire) (uk/england),,gb,other,10,Klingon type ship over Macclesfield.,53.25,-2.116667
2/26/2014,albuquerque,nm,us,other,120,Twinkling string like light high up in the sky not surrounding by anything,35.0844444,-106.6505556
2/26/2014,danbury,ct,us,sphere,45,Bright blue sphere light moving across the town&#39s night sky silently without any sound interacting with it or against.,41.3947222,-73.4544444
2/26/2014,grove city,oh,us,fireball,60,Orange lights above Grove City Ohio.,39.8813889,-83.0930556
2/26/2014,tucson,az,us,light,4,I&#39ve never seen something moving so fast and so large and then to simply disappear.,32.2216667,-110.9258333
2/26/2014,hillsboro,oh,us,light,180,Two Vertical Strips of Lights.,39.2022222,-83.6116667
2/26/2014,el cajon,ca,us,unknown,60,White flares from plane maybe?,32.7947222,-116.9616667
2/26/2014,washington court house,oh,us,unknown,15,Fayette Cty. on 2-26-14..saw 4 large lights line up in sky perfectly.  Then out instantly..no craft..no sound..just out.,39.5363889,-83.4391667
2/26/2014,noblesville,in,us,circle,600,Golden orange sphere not blinking flying close to air traffic and changing direction&#8230;,40.0455556,-86.0086111
2/26/2014,fresno,ca,us,light,72,Blue orb.,36.7477778,-119.7713889
2/26/2014,el cajon,ca,us,unknown,900,Small object that dropped two sets of reddish lights and hovered for some 15 minutes.,32.7947222,-116.9616667
2/26/2014,stout,oh,us,light,60,Strange lights in the forest.,38.6638889,-83.3791667
2/26/2014,new hope,mn,us,light,20,Beautiful green glowing round light (Kind of florescent) in sky moving downward in a north west direction  disappearing over neighbor,45.0380556,-93.3863889
2/27/2014,benton,mo,us,circle,1200,Red/Orange orb moves in strange ways.,37.0977778,-89.5625
2/27/2014,monument,co,us,sphere,300,Red orbs flying over Monument Colorado.,39.0916667,-104.8722222
2/27/2014,waynesburg,pa,us,diamond,1200,Diamond craft in SW Pa.,39.8963889,-80.1794444
2/27/2014,scott depot,wv,us,unknown,180,Secret aircraft comunicating with unknown,38.4416667,-81.9169444
2/27/2014,churchton,md,us,circle,300,On 2/27/14 at 3:35 AM saw an object made up of round lights which formed a circle of light with rectangle shape in middle of it.,38.8025,-76.5372222
2/27/2014,stedman,nc,us,sphere,180,Sphere shaped object with an illuminated green star shape on bottom with alternating red lights.,35.0133333,-78.6941667
2/27/2014,albert lea,mn,us,light,15,I observed two very bright lights in the western sky. They were at a diagonal from each other with the right light being slightly lower,43.6480556,-93.3680556
2/27/2014,winston salem,nc,,diamond,10,Diamond-shaped starburst white light.  Then silver craft with 2 bright lights out the back.,36.09986,-80.244216
2/27/2014,nashville,tn,us,light,2,Large star-like object seen in afternoon sky then quickly vanished.,36.1658333,-86.7844444
2/27/2014,decatur,al,us,diamond,2,Strange orangish lights in sky Alabama&#8230;,34.6058333,-86.9833333
2/27/2014,murfreesboro,tn,us,light,5400,Two lights circling and making random patterns in the sky at dusk and after dark.,35.8455556,-86.3902778
2/27/2014,albany,oh,us,fireball,2,Fast moving green light near Albany Ohio.,39.2275,-82.2025
2/27/2014,boise,id,us,light,120,Strong green colored light dropping and rising rapidly in western sky over Boise.,43.6136111,-116.2025
2/27/2014,butler,in,us,unknown,300,Two close lights first dim and second twice as bright with occaisional flare up non-blinking.,41.4297222,-84.8713889
2/27/2014,clayton,ga,us,diamond,20,Mysterious Diamond Object.,34.8780556,-83.4011111
2/27/2014,glenelg,md,us,fireball,60,Fireball floating slowly low then vanishing.,39.2641667,-76.9927778
2/27/2014,springfield,ma,us,circle,300,3 white lights circling in formations around 1 big white light.,42.1013889,-72.5902778
2/27/2014,montgomery/millbrook,al,,triangle,600,Triangle shaped ufo with white lights.,32.479858,-86.361916
2/27/2014,attica,ny,us,circle,300,We were driving on a road inroute to our home and seen an orange glow in the sky on the next hill over near where they had just put up,42.8641667,-78.2805556
2/27/2014,chicago heights,il,us,circle,8,I was outside back yard clear night and bright white light made downward path gaining speed and disappeared.,41.5061111,-87.6355556
2/27/2014,kamloops (canada),bc,ca,disk,3600,Flashing red white and blue diamond shape in the sky for over a half hour it has slowly shifted.  ((NUFORC Note:  Sirius??  PD)),50.666667,-120.333333
2/27/2014,hixson,tn,us,triangle,12,Triangular object with no lights gliding across the night sky.,35.1405556,-85.2327778
2/28/2014,claremore,ok,us,light,10800,Blue and red flashing lights in Oklahoma.,36.3125,-95.6158333
2/28/2014,princeton,wv,us,light,2400,Brite white star light object positioned from the E followed me to  my work site on Fri. a.m..,37.3661111,-81.1027778
2/28/2014,saco,me,us,fireball,30,Reddish orange colored lights scattered across a small part of the sky moving slowly into the darkness holy f is all i can say.,43.5008333,-70.4433333
2/28/2014,rochester,ny,us,light,5,Bright light speeding across the sky in a straight line faster than anything I have ever seen before.,43.1547222,-77.6158333
2/28/2014,ocean shores,wa,us,light,10,Bright light moving upwards between Serius and Orions Belt.,46.9738889,-124.155
2/28/2014,huntsville,al,us,,240,Small egg shaped with what looked like fire at the base.,34.7302778,-86.5861111
2/28/2014,westfield,nj,us,disk,600,Circles around jets.,40.6588889,-74.3477778
2/28/2014,schenectady,ny,us,changing,300,UFO sighted in Schenectady County 02/28/2014.,42.8141667,-73.94
2/28/2014,salem,or,us,light,120,Dual nondescript white lights hovering motionless over the interstate.,44.9430556,-123.0338889
2/28/2014,evansville,in,us,circle,240,Three orange lights make a triangle over east side of Evansville IN.,37.9747222,-87.5558333
2/28/2014,canandaigua,ny,us,teardrop,5,Falling fireball lit up the sky,42.8741667,-77.2883333
2/28/2014,winslow township,nj,,fireball,2,Small green fireball/light shoots straight down.,39.657356,-74.86232
2/28/2014,dover,fl,us,unknown,300,Stationary red and green lights flashing low in the sky.,27.9938889,-82.2197222
2/28/2014,gorham,me,us,triangle,600,Three separate objects proceeding one by one towards the same direction.,43.6794444,-70.4447222
